wavelength,CR210LA,CR240LA,CR300LA,CR460LA,CR570CP,CR440Y,CR700Y,CR1000Y,HR660Y
720.9333333,314.136679,331.1501354,205.1299871,214.2634678,183.0673191,304.731074,241.3399497,168.8063863,231.8491413
720.9666667,311.5321041,329.0934845,201.9834452,213.0263628,181.4077441,302.6259289,239.6653,157.4509014,231.9485053
721,309.0422685,327.5840998,199.6626626,212.3009948,180.701834,300.7381669,237.5342635,149.3863133,231.127673
721.0333333,306.737848,326.5717166,198.1504171,212.0115133,180.8508017,299.1168529,235.0851769,144.5459841,229.562419
721.0666667,304.56472,325.7666172,197.1923232,211.9545601,181.5121557,297.6722524,232.5325043,142.2198207,227.606417
721.1,302.4678971,324.8774247,196.5323528,211.925894,182.3417158,296.3136692,230.0912372,141.6932723,225.614573
721.1333333,300.392392,323.6127625,195.9144775,211.7212733,182.9953022,294.9504072,227.976367,142.2517878,223.941793
721.1666667,298.2832603,321.681414,195.0827703,211.136541,183.1288647,293.4917987,226.4028108,143.1809581,222.9428544
721.2,296.1304244,318.9596775,193.8874863,210.0556751,182.5344253,291.8769813,225.5076034,143.9146996,222.8378655
721.2333333,294.0536214,315.8085306,192.4861014,208.6176591,181.3977082,290.1313292,225.2024395,144.316086,223.4572899
721.2666667,292.1959306,312.6761003,191.0913324,207.0073287,179.9752287,288.2957231,225.3584956,144.3253574,224.5615304
721.3,290.700431,310.0105134,189.9158959,205.4095196,178.5235021,286.4110433,225.8469482,143.8827535,225.9109895
721.3333333,289.7102016,308.2598969,189.1725088,204.0090675,177.2990438,284.5181703,226.5389739,142.9285143,227.2660697
721.3666667,289.3613991,307.8571077,189.0665292,202.9862803,176.5512907,282.6586141,227.3058939,141.4072511,228.3897321
721.4,289.5881321,308.7893076,189.5885375,202.3893135,176.3230788,280.8922584,228.0232503,139.3911701,229.1196131
721.4333333,290.095341,310.5381404,190.4855076,202.1164322,176.4229121,279.2998268,228.5713728,137.0971983,229.3780481
721.4666667,290.5755928,312.5579558,191.4912607,202.0578081,176.6466427,277.9631682,228.8308497,134.7500767,229.0919452
721.5,290.7214548,314.3031032,192.3396178,202.1036134,176.7901226,276.9641313,228.6822692,132.5745463,228.188213
721.5333333,290.2254939,315.2279323,192.7644001,202.1440199,176.6492037,276.3845651,228.0062193,130.7953481,226.5937596
721.5666667,288.836191,314.8634697,192.5394046,202.0772694,176.0504274,276.2820396,226.7096103,129.6128944,224.2658068
721.6,286.7219292,313.316575,191.738644,201.8622065,175.0508075,276.5317954,224.8970249,129.0448947,221.3892244
721.6333333,284.2419342,310.9558192,190.572576,201.4852192,173.8121058,276.9262058,222.7628867,129.0260214,218.2523466
721.6666667,281.75639,308.1510873,189.2523433,200.9328337,172.49661,277.2572279,220.5020705,129.4905299,215.1440272
721.7,279.6254803,305.2722645,187.989089,200.1915765,171.2666078,277.3168191,218.3094511,130.3726755,212.35312
721.7333333,278.2090575,302.6890027,186.9937672,199.2480221,170.2842699,276.8970906,216.3797988,131.6066589,210.1682733
721.7666667,277.6856232,300.6434058,186.374165,198.1151743,169.6477545,275.8744652,214.8508695,133.0967196,208.7658587
721.8,277.7523984,299.0390835,185.9642773,196.8761758,169.285339,274.3491172,213.7091092,134.667584,208.0242795
721.8333333,278.0276599,297.7241218,185.5531893,195.6256742,169.0974356,272.4579226,212.916145,136.1309363,207.7730634
721.8666667,278.1296845,296.5466069,184.9299859,194.4583172,168.9844563,270.3377574,212.4336038,137.2984605,207.841738
721.9,277.6767491,295.3546251,183.8837521,193.4687525,168.8468133,268.1254979,212.2231125,137.9818406,208.0598312
721.9333333,276.3019759,294.0014668,182.2141994,192.7492161,168.5877,265.956389,212.243482,138.0014768,208.2605082
721.9666667,274.0080029,292.4699579,179.9855355,192.3319181,168.17954,263.9250812,212.3834328,137.3947178,208.3674767
722,271.1832829,290.8781736,177.5381313,192.1863953,167.6670412,262.0838395,212.4585025,136.4254298,208.3989805
722.0333333,268.2343758,289.3505368,175.225319,192.2792426,167.0983038,260.4829397,212.2807945,135.3681105,208.3777001
722.0666667,265.5678416,288.0114703,173.4004306,192.5770552,166.5214278,259.1726574,211.662412,134.4972573,208.3263162
722.1,263.5902404,286.9853968,172.4167982,193.0464284,165.9845137,258.2032684,210.4154581,134.0873679,208.2675093
722.1333333,262.6422959,286.3707735,172.5533887,193.642991,165.5257084,257.6089472,208.4017599,134.3585956,208.2102317
722.1666667,262.6204988,286.0908511,173.5873852,194.248378,165.1160002,257.3152236,205.818658,135.1644044,208.0708027
722.2,263.2376718,285.9964419,175.0885091,194.7136313,164.6986108,257.2027087,203.0022112,136.2066505,207.7272424
722.2333333,264.2060548,285.938128,176.6258234,194.8896958,164.2166735,257.1518708,200.2889182,137.1867093,207.0574498
722.2666667,265.2378879,285.766492,177.7683913,194.6275164,163.6133217,257.0431785,198.0152775,137.8059562,205.9393234
722.3,266.045715,285.3323486,178.0859343,193.7783866,162.8318122,256.7572321,196.5172834,137.7662156,204.2511425
722.3333333,266.433599,284.5566071,177.346589,192.2986225,161.8525439,256.2143531,195.9788745,136.9045793,201.985786
722.3666667,266.4250728,283.5282678,175.7943062,190.3963933,160.7449859,255.4301184,196.2193497,135.3825213,199.4109525
722.4,266.075887,282.3610066,173.7428854,188.3168392,159.5916826,254.4340879,197.0044792,133.4091341,196.8346835
722.4333333,265.4417924,281.1684991,171.506126,186.3051008,158.4751783,253.2558216,198.1000335,131.1935102,194.5650207
722.4666667,264.5785397,280.0644214,169.3978274,184.6063185,157.4780173,251.9248795,199.2717827,128.9447424,192.9100054
722.5,263.5430693,279.1595559,167.7229743,183.4565045,156.6800335,250.4740004,200.2936848,126.8669117,192.1655288
722.5333333,262.417188,278.5042225,166.6023383,182.9009047,156.1044135,249.0023556,201.1108056,125.0593717,192.3735541
722.5666667,261.3062541,278.0914746,165.9822165,182.8040842,155.7206917,247.6720366,201.8302725,123.5222847,193.3355422
722.6,260.3165526,277.9121124,165.8020413,183.0234987,155.4962915,246.647611,202.5655897,122.2519099,194.8434905
722.6333333,259.5543684,277.956936,166.0012449,183.4166041,155.3986361,246.093646,203.4302614,121.2445069,196.6893965
722.6666667,259.1259866,278.2167457,166.5192595,183.8408562,155.395149,246.1747091,204.5377917,120.496335,198.6652579
722.7,259.1123192,278.6846231,167.2958337,184.1796282,155.459899,247.004118,205.9614556,119.9994977,200.5725598
722.7333333,259.4428121,279.3672703,168.2726047,184.4710109,155.6066261,248.389249,207.5343742,119.7212891,202.2694259
722.7666667,259.9909434,280.2764217,169.3919079,184.8102634,155.8637291,250.0244322,209.0009311,119.6198363,203.6349079
722.8,260.6301021,281.42382,170.5960796,185.2927367,156.25963,251.6038167,210.1053679,119.6532516,204.5480908
722.8333333,261.2336769,282.8212078,171.8274559,186.0137814,156.8227512,252.8215518,210.5919264,119.7796474,204.88806
722.8666667,261.6752288,284.4797785,173.0282995,187.0682044,157.5812579,253.372752,210.2057486,119.9571545,204.5345541
722.9,261.8585032,286.3143876,174.1279184,188.4554397,158.5182997,253.1217982,208.849859,120.1471515,203.481954
722.9333333,261.7517285,288.0340831,175.0279464,189.971174,159.5208572,252.2946794,206.7645703,120.317955,201.9695512
722.9666667,261.3314318,289.3214286,175.626456,191.3848746,160.4635359,251.1639177,204.2335989,120.4387745,200.2681541
723,260.5741396,289.8589876,175.8215197,192.4660092,161.2209409,250.0020355,201.5406614,120.4788194,198.6485708
723.0333333,259.4563787,289.3293236,175.5112098,192.9840451,161.6676777,249.0815551,198.9694741,120.407299,197.3816095
723.0666667,257.9611374,287.440139,174.6020233,192.7211704,161.6846484,248.6600581,196.7947468,120.1947226,196.7223363
723.1,256.1834154,284.3349243,173.1464967,191.6800867,161.2619139,248.7361279,195.1350554,119.834129,196.6529215
723.1333333,254.3130196,280.526024,171.3207748,190.0501393,160.481928,249.0891302,193.9768234,119.3376264,196.9245556
723.1666667,252.5427475,276.5374173,169.3049021,188.0265611,159.4300586,249.4915155,193.3023055,118.7179246,197.2811426
723.2,251.0653967,272.8930838,167.2789226,185.8045853,158.1916738,249.7157344,193.0937565,117.9877333,197.4665866
723.2333333,250.0737647,270.117003,165.4228806,183.5794446,156.8521415,249.5342375,193.333431,117.1597622,197.2247918
723.2666667,249.7162402,268.6221694,163.892893,181.532632,155.5035725,248.776464,193.9806257,116.2538058,196.3623193
723.3,249.9101874,268.2442074,162.7206011,179.7741611,154.273154,247.5683215,194.8752023,115.3265133,195.011686
723.3333333,250.498082,268.6315829,161.8972965,178.3908754,153.2994437,246.1318199,195.8183075,114.4464812,193.4110698
723.3666667,251.3223611,269.4326652,161.41425,177.4696059,152.721005,244.689019,196.6110674,113.682312,191.7987033
723.4,252.2254617,270.2958233,161.2627324,177.0971841,152.6764016,243.4619782,197.0546087,113.1026082,190.412819
723.4333333,253.0504022,270.870922,161.4338543,177.3593727,153.3028141,242.6717607,196.9513437,112.775636,189.4904869
723.4666667,253.7026411,270.9684604,161.9015271,178.2271898,154.5889148,242.4323837,196.2418156,112.733523,189.1439233
723.5,254.2048696,270.7005329,162.6073701,179.4562161,156.2445473,242.6568841,195.1259118,112.9405465,189.2509278
723.5333333,254.592702,270.2124793,163.4894431,180.7782847,157.9488192,243.2361439,193.8321075,113.3535043,189.6634599
723.5666667,254.9017523,269.6496391,164.4858058,181.9252287,159.3808382,244.0610453,192.5888778,113.9291942,190.233479
723.6,255.1676346,269.1573523,165.5345178,182.6288808,160.2197122,245.0224706,191.624698,114.6244142,190.8129447
723.6333333,255.4229472,268.8715839,166.5742621,182.6402239,160.1692659,246.0127564,191.1512296,115.3971496,191.259876
723.6666667,255.6573342,268.7947702,167.5525973,181.9830083,159.2853945,246.9449563,191.140641,116.2223009,191.5186012
723.7,255.8284477,268.8298978,168.4236926,180.8841354,157.8862066,247.7475536,191.3867318,117.0873665,191.5977303
723.7333333,255.8931768,268.8775808,169.1418749,179.5753526,156.2960664,248.3493996,191.6790463,117.9801453,191.5074067
723.7666667,255.8084106,268.8384336,169.6614709,178.2884077,154.8393377,248.6793455,191.8071291,118.8884363,191.2577737
723.8,255.5310381,268.6130705,169.9368076,177.2550481,153.8403845,248.6662428,191.5605246,119.8000383,190.8589746
723.8333333,255.0203695,268.1189485,169.92455,176.6429123,153.5330282,248.2557234,190.7911966,120.6860402,190.3170556
723.8666667,254.2465248,267.3487281,169.5918027,176.3333938,153.7468212,247.468345,189.6298087,121.4429201,189.6197682
723.9,253.1826397,266.3160505,168.9085829,176.1280263,154.1985286,246.3455691,188.2847793,121.9463404,188.7497604
723.9333333,251.8018503,265.034558,167.844908,175.82834,154.6049103,244.9288578,186.9645303,122.0719629,187.6896796
723.9666667,250.0772924,263.5178928,166.3707955,175.2358653,154.6827265,243.2596734,185.8774835,121.695449,186.4221734
724,247.983732,261.7809848,164.4581166,174.1548616,154.1517461,241.3803282,185.2304915,120.6950212,184.9309227
724.0333333,245.6081342,259.9274163,162.2063795,172.5774832,152.9388885,239.3916567,185.1223812,119.1252003,183.2707435
724.0666667,243.2202081,258.2051604,159.9229795,170.8019163,151.3084663,237.4898115,185.4760339,117.3276508,181.612313
724.1,241.1064629,256.8754647,157.934423,169.1544808,149.5558096,235.8797076,186.1981556,115.6704348,180.1369593
724.1333333,239.5534075,256.1995767,156.5672168,167.9614968,147.9762482,234.7662599,187.1954526,114.5216144,179.0260107
724.1666667,238.847551,256.4387437,156.1478673,167.5492841,146.8651121,234.3543837,188.3746311,114.2492518,178.4607954
724.2,239.2422684,257.8187353,156.9663261,168.2121433,146.4928967,234.8220859,189.6406109,115.1778721,178.6054342
724.2333333,240.6061049,260.1532671,158.8879795,169.8724867,146.8416595,236.0348528,190.8775656,117.1263446,179.4241904
724.2666667,242.5594941,262.9903912,161.5044846,172.2129599,147.7074941,237.6566791,191.9562931,119.5875277,180.7524739
724.3,244.718742,265.8737402,164.4029443,174.9122192,148.8834001,239.3482078,192.7473683,122.048856,182.4235511
724.3333333,246.7001547,268.3469465,167.1704617,177.6489213,150.162377,240.7700816,193.1213667,123.997764,184.270688
724.3666667,248.120039,269.9536435,169.3941405,180.1017231,151.3374248,241.5829441,192.9488639,124.9216876,186.127151
724.4,248.6946839,270.3609774,170.7533088,182.0048057,152.2380513,241.5530821,192.1620889,124.4716669,187.8360067
724.4333333,248.5174387,269.7018946,171.2750986,183.3017477,152.8314454,240.8451917,190.9257829,122.9157388,189.2772811
724.4666667,247.770524,268.2191283,171.0686174,183.9854811,153.1172469,239.717872,189.459489,120.667363,190.3397115
724.5,246.6361603,266.1554117,170.2429727,184.0489383,153.0950956,238.4297224,187.9827503,118.1399996,190.9120351
724.5333333,245.2965684,263.7534781,168.9072721,183.4850514,152.7646313,237.239342,186.7151099,115.7471082,190.8829893
724.5666667,243.9324817,261.2545305,167.1710607,182.2886362,152.1264348,236.4012374,185.8729484,113.8970851,190.1449464
724.6,242.6564067,258.8295725,165.1639664,180.540919,151.2242641,235.9821509,185.5275554,112.7660043,188.7570558
724.6333333,241.4856745,256.5516804,163.0436311,178.443668,150.162109,235.7868962,185.5478212,112.2058545,187.0111176
724.6666667,240.4305516,254.4866616,160.9697766,176.2075987,149.0484299,235.6008449,185.7876122,112.0445684,185.2162014
724.7,239.5013043,252.7003233,159.1021245,174.0434265,147.9916871,235.2093684,186.1007949,112.1100783,183.6813768
724.7333333,238.7081991,251.258473,157.6003965,172.1618672,147.1003413,234.3978382,186.3412358,112.2303169,182.7157131
724.7666667,238.0648698,250.2258848,156.6104841,170.7564321,146.4719865,232.9893738,186.376674,112.2488452,182.5873258
724.8,237.6166258,249.6576152,156.1481888,169.8588055,146.1020059,231.1621653,186.2053385,112.1562322,183.179102
724.8333333,237.4261464,249.6033916,156.157975,169.4119307,145.9297335,229.2891122,185.897015,112.0236608,184.1626824
724.8666667,237.5562891,250.1128867,156.5835742,169.3578394,145.8939273,227.7451137,185.5222241,111.9231421,185.2075376
724.9,238.0699116,251.2357732,157.3687179,169.6385635,145.9333456,226.9050692,185.1514864,111.9266873,185.9831386
724.9333333,239.029842,253.0216869,158.4571285,170.1961296,145.9867618,227.1437978,184.8553157,112.1062905,186.1590137
724.9666667,240.4305915,255.4342491,159.7707529,170.9605617,146.0287377,228.6493365,184.6882624,112.494379,185.5389391
725,242.0523898,258.1672916,161.1632388,171.8242365,146.1460866,231.023869,184.6548075,112.9992762,184.347767
725.0333333,243.6335654,260.8618904,162.4748785,172.6721688,146.447572,233.7550191,184.749641,113.5050381,182.8926887
725.0666667,244.9124465,263.1591215,163.5459641,173.3893736,147.0419577,236.3304102,184.967453,113.8957204,181.4808953
725.1,245.6273617,264.7000609,164.2167879,173.8608658,148.038007,238.2376659,185.3029335,114.055379,180.4195781
725.1333333,245.5242869,265.1359294,164.3327203,173.9745055,149.5390543,238.976988,185.7489643,113.8717241,180.0087605
725.1666667,244.5907661,264.4383969,163.8995409,173.7080192,151.47694,238.4458889,186.2413058,113.3479038,180.3220514
725.2,243.0992482,262.95707,163.1122151,173.1451225,153.5812446,237.0104688,186.6483498,112.6232127,181.1660273
725.2333333,241.3385711,261.0632957,162.1765913,172.3756278,155.5699139,235.0637828,186.8346127,111.8447772,182.3319039
725.2666667,239.5975726,259.1284213,161.2985178,171.4893474,157.1608937,232.9988862,186.6646111,111.1597238,183.6108966
725.3,238.1650905,257.5237939,160.683843,170.5760937,158.0721297,231.2088341,186.0028614,110.715179,184.794221
725.3333333,237.3042853,256.5786007,160.5121694,169.7279581,158.0728235,230.0487157,184.7587877,110.6368363,185.7003198
725.3666667,237.0840313,256.3030282,160.7645111,169.0542761,157.3200008,229.5863514,183.1816063,110.8882192,186.3536463
725.4,237.4843246,256.5613324,161.3310363,168.6722717,156.1481012,229.758148,181.6759742,111.3586646,186.8728958
725.4333333,238.484702,257.2170158,162.1014439,168.6992097,154.8924812,230.499833,180.6473521,111.9371263,187.3772504
725.4666667,240.0647004,258.1335805,162.9654326,169.2523548,153.8884971,231.7471343,180.5012001,112.512558,187.9858924
725.5,242.2036965,259.1746102,163.8127646,170.4487638,153.4711414,233.435695,181.6424275,112.9739745,188.8178496
725.5333333,244.8084943,260.2405557,164.5619802,172.3112985,153.8105233,235.4629542,184.2261937,113.2380823,189.9222885
725.5666667,247.5989032,261.3268619,165.20577,174.6201119,154.6519056,237.6279112,187.7641399,113.2929393,191.168366
725.6,250.2650245,262.4440659,165.7486051,177.1167973,155.6730539,239.713926,191.6656691,113.1379396,192.3966407
725.6333333,252.4969592,263.6027045,166.1949569,179.542948,156.551734,241.5043586,195.3401846,112.7724771,193.4476708
725.6666667,253.9848083,264.8133148,166.5492965,181.6401573,156.9657119,242.782569,198.1970895,112.1959456,194.1620148
725.7,254.4333143,266.0852979,166.8156497,183.1591802,156.6063882,243.3409698,199.6685743,111.4115325,194.3875552
725.7333333,253.8741521,267.4026932,166.9880975,184.0553497,155.4696247,243.1741134,199.6956519,110.507124,194.1357138
725.7666667,252.6605655,268.7245946,167.0509391,184.4852201,153.850749,242.4753754,198.7198105,109.6539167,193.5787696
725.8,251.1593667,270.0090433,166.9880607,184.6138363,152.0577248,241.446521,197.2036556,109.0266222,192.8957884
725.8333333,249.7373679,271.2140806,166.7833488,184.6062433,150.3985155,240.2893151,195.6097926,108.7999519,192.2658363
725.8666667,248.7613815,272.2977478,166.4206899,184.6274858,149.1810847,239.2055227,194.4008271,109.1486176,191.8679793
725.9,248.5432776,273.2197534,165.8975405,184.8145795,148.6665813,238.381168,193.9604042,110.2022518,191.8500428
725.9333333,249.0631118,273.949875,165.2933132,185.1352604,148.8334241,237.907209,194.1952988,111.8182383,192.1711789
725.9666667,250.1769975,274.4616515,164.7180332,185.4940338,149.5544241,237.8390946,194.8341616,113.7522688,192.7200651
726,251.7408347,274.728628,164.2817785,185.7952963,150.7022106,238.2322122,195.6053363,115.7598596,193.3852571
726.0333333,253.6105233,274.7243498,164.094627,185.9434443,152.1494125,239.1419492,196.2371667,117.5965269,194.0553109
726.0666667,255.6419224,274.4228408,164.2662484,185.8433212,153.7687465,240.6231719,196.4590019,119.0184479,194.6190781
726.1,257.6842791,273.8755556,164.840226,185.4720816,155.4470954,242.6464215,196.1629189,119.8887576,195.0132411
726.1333333,259.5729863,273.296191,165.7216722,184.9583947,157.1010243,245.0055517,195.5819577,120.2946993,195.2747033
726.1666667,261.1416942,272.9188529,166.7982804,184.4499894,158.6508323,247.4721897,194.9920511,120.3517087,195.4529755
726.2,262.2240529,272.9776477,167.9577435,184.094595,160.0168184,249.8179626,194.6691317,120.1752216,195.5975685
726.2333333,262.6537126,273.7066814,169.0877549,184.0399407,161.1192817,251.8144972,194.8891322,119.8806739,195.7579931
726.2666667,262.2748523,275.3139695,170.0761959,184.4189758,161.8786832,253.2405457,195.9043568,119.5767029,195.979572
726.3,261.1013076,277.5871104,170.8139811,185.1264968,162.2180947,253.9896672,197.5863727,119.2623999,196.2401445
726.3333333,259.2840037,279.9739892,171.1944757,185.8648627,162.0626976,254.0481899,199.4990959,118.848339,196.4630203
726.3666667,256.977788,281.9127712,171.1111153,186.3309266,161.3377334,253.4050962,201.1976401,118.2425613,196.5699488
726.4,254.3375081,282.8416214,170.4573352,186.2215413,159.9684438,252.0493685,202.2371189,117.3531081,196.4826795
726.4333333,251.5180115,282.1987049,169.1265711,185.23356,157.8800706,249.9699894,202.1726459,116.0880205,196.122962
726.4666667,248.7565861,279.6592375,167.1398787,183.234603,155.1185859,247.2828659,200.7677907,114.4217839,195.4615898
726.5,246.6840175,276.0299029,165.1274607,180.9073828,152.3062227,244.7097307,198.781108,112.6460294,194.7034497
726.5333333,246.0483637,272.4545929,163.9010617,179.177531,150.236955,243.1528688,197.2676842,111.1469057,194.1231945
726.5666667,247.5977031,270.0772568,164.2724576,178.9707208,149.7047863,243.514596,197.2826566,110.3105778,193.9954889
726.6,252.0801139,270.0418443,167.0534239,181.2126254,151.50372,246.6972282,199.8811624,110.5232107,194.5949976
726.6333333,260.2257116,273.4767495,173.040353,186.8127988,156.4136558,253.5856258,206.0998586,112.1648476,196.1920093
726.6666667,271.3917087,280.3214895,181.8538804,195.4488062,164.1365422,263.7305351,215.5629538,115.1476415,198.722356
726.7,282.6176482,288.5085747,191.1297842,204.7184271,172.5545814,274.4305137,225.5102281,118.5938756,201.5572553
726.7333333,290.7197592,295.777135,198.3125963,212.0190484,179.3746385,282.7671149,232.9517152,121.5497267,204.0135231
726.7666667,292.514271,299.8663003,200.8468488,214.7480568,182.3035781,285.821892,234.897449,123.061372,205.4079748
726.8,284.8174126,298.5152007,196.1770734,210.3028389,179.0482652,280.6763982,228.3574634,122.1749883,205.0574262
726.8333333,265.2332636,289.9701902,182.3549292,196.7208412,167.8522921,265.0815207,211.0634799,118.175498,202.481593
726.8666667,240.6662962,278.4652882,164.5990702,179.5952699,153.2951955,244.6894814,189.2665779,113.1661568,199.5953804
726.9,224.0891811,272.1412679,152.8043784,169.4492144,144.0905066,230.3078616,174.776436,111.08909,199.8764754
726.9333333,228.5788228,279.2060085,156.9460589,176.8904448,149.022766,232.8327965,179.4982131,115.918009,206.8294089
726.9666667,267.2121256,307.8673896,186.9993172,212.5267311,176.8765146,263.1604212,215.337068,131.6266254,223.9587119
727,353.0659187,366.3332549,252.9392943,286.9657733,236.436237,332.1868126,294.1980841,162.1886269,254.7689048
727.0333333,493.3879523,460.0554258,359.7547052,405.375104,332.138564,446.3032732,422.1385534,209.7313776,301.9387486
727.0666667,673.7292938,584.227405,493.8740602,552.6731607,452.2367802,595.1336774,583.4494358,269.5099566,365.0734093
727.1,874.5939867,731.656433,637.4084442,709.06809,581.2196433,764.4015054,757.358465,335.1808302,443.0630808
727.1333333,1076.486074,895.14975,772.4689422,854.7680388,703.575911,939.8302371,923.0933748,400.4004647,534.7979573
727.1666667,1259.909599,1067.514596,881.1666391,969.9811537,803.794341,1107.143353,1059.881899,458.8253265,639.1682329
727.2,1405.5685,1241.482932,945.882893,1035.223232,866.5902184,1252.162551,1147.251649,504.1807038,754.9431046
727.2333333,1502.610109,1406.606952,960.4151736,1044.004982,886.2471609,1364.85821,1177.396839,533.0988672,875.7809431
727.2666667,1551.555749,1548.155426,933.9394501,1007.342389,869.9381655,1440.789341,1159.574704,546.128046,988.455391
727.3,1553.729115,1651.094953,876.7165606,937.4863418,825.7455043,1475.909202,1104.24618,544.092719,1079.254411
727.3333333,1510.453902,1700.392133,799.0073431,846.6877288,761.7514495,1466.171051,1021.872202,527.8173652,1134.465965
727.3666667,1423.053806,1681.013564,711.0726358,747.1974376,686.038273,1407.528148,922.9137088,498.1264633,1140.378016
727.4,1293.857214,1580.837991,622.6053883,650.5003818,606.3289237,1297.482834,817.3746538,456.1131575,1085.602834
727.4333333,1133.964986,1413.17157,538.3400288,561.3933602,527.2089143,1147.063283,711.268852,405.2164462,979.0474061
727.4666667,959.0067418,1204.447274,460.4511657,481.2204555,451.6440677,974.2803351,608.550222,350.0863667,840.0957961
727.5,784.6498855,981.2075935,391.0920509,411.2969448,382.5866933,797.2030851,513.155497,295.38306,688.2194777
727.5333333,626.5618203,769.9950174,332.4159362,352.9381049,322.9891007,633.9006286,429.0214097,245.7666672,542.8899247
727.5666667,500.4040123,597.3427911,286.5749064,307.4582639,275.8022257,502.4354621,360.0833342,205.8955572,423.5719056
727.6,416.1213512,480.883717,254.5971239,275.2583095,242.6542099,414.5164058,308.9679956,178.7219255,343.2741002
727.6333333,367.2817974,412.7524821,234.2909236,254.1222924,221.3836357,363.6501786,274.5530847,162.3100971,296.5096949
727.6666667,344.5391302,380.5465295,222.8916905,241.3686119,209.1547552,340.1045394,255.0491726,153.8546285,274.5007087
727.7,338.5471292,371.8633023,217.6348095,234.3156674,203.1318204,334.1472473,248.6668307,150.5500764,268.4691605
727.7333333,339.9595736,374.3002436,215.7556657,230.2818583,200.4790834,336.0460612,253.6166303,149.5909972,269.6370692
727.7666667,339.6315117,375.7131854,214.5409894,226.640885,198.4158803,336.2771144,268.0644722,148.2324739,269.4144775
727.8,333.5982409,370.6083662,212.5990356,222.1897855,195.5792972,330.6796729,289.0265285,145.2874201,264.0507761
727.8333333,323.4013157,360.5609598,209.942752,217.2385099,192.1133934,320.7936531,312.296887,141.2246184,254.9392576
727.8666667,310.8488371,347.4883324,206.6530841,212.1702452,188.2351775,308.4349275,333.6104769,136.5930084,243.7222205
727.9,297.7489059,333.3078504,202.8109776,207.3681785,184.1616584,295.4193688,348.7022273,131.9415301,232.0419631
727.9333333,285.9096231,319.9368801,198.4973781,203.2154969,180.1098447,283.5628499,353.3070677,127.819123,221.5407837
727.9666667,276.8984399,309.0539851,193.8117887,200.0297531,176.2831292,274.452047,344.0344283,124.7109476,213.6456509
728,270.7226673,300.7895635,188.9740194,197.7029896,172.7966325,268.1877489,323.163161,122.6886789,208.3875433
728.0333333,266.7675251,294.656697,184.2518521,195.9575811,169.7302773,264.2782604,295.2327465,121.6591193,205.2408017
728.0666667,264.4166189,290.1668658,179.9131929,194.515462,167.163895,262.2303493,264.78853,121.5286429,203.6783226
728.1,263.0535547,286.8315499,176.225948,193.0985666,165.177317,261.5507835,236.375857,122.2036242,203.1730026
728.1333333,262.0629329,284.1629532,173.4572408,191.4295055,163.8499328,261.7465556,214.5300652,123.5901087,203.1983489
728.1666667,261.0232706,281.8143651,171.7216241,189.3627153,163.1749536,262.3684879,201.8355068,125.5300559,203.3468586
728.2,259.9376923,279.7480007,170.7995759,187.0412833,162.9568917,263.0633739,196.604584,127.7250998,203.4715746
728.2333333,258.8655477,277.9669825,170.4273369,184.6465196,162.9752727,263.4907154,196.5840181,129.8582929,203.4600408
728.2666667,257.8661867,276.4744329,170.3411476,182.359734,163.009622,263.310014,199.5205301,131.6126877,203.1998008
728.3,256.9989588,275.2734745,170.2772487,180.3622364,162.8394648,262.1807717,203.1608415,132.6713364,202.5783984
728.3333333,256.3189599,274.3644487,169.9838642,178.8273925,162.256472,259.7899227,205.3422622,132.7342994,201.4918412
728.3666667,255.8102054,273.7012326,169.4094393,177.7958314,161.2552446,256.2827589,205.4156978,131.7858077,199.977554
728.4,255.3979277,273.1992774,168.6680012,177.19841,159.9982053,252.1836303,203.9837866,130.0450999,198.1899132
728.4333333,255.0055927,272.7728792,167.8785538,176.9626861,158.6528211,248.0282802,201.6867908,127.7384784,196.2868101
728.4666667,254.5566662,272.3363342,167.1601012,177.016217,157.3865591,244.352452,199.1649722,125.0922454,194.4261362
728.5,253.974614,271.8039386,166.6316472,177.2865605,156.3668862,241.6918892,197.0585927,122.3327032,192.7657828
728.5333333,253.1931769,271.0927312,166.3722345,177.690721,155.7143055,240.4343471,195.8681202,119.6740782,191.4265246
728.5666667,252.1954196,270.1329146,166.269082,178.0950464,155.3238828,240.2572076,195.4229813,117.2726303,190.3509678
728.6,250.979188,268.8586367,166.1519212,178.3507032,155.0231227,240.6249603,195.3514983,115.2672473,189.4283229
728.6333333,249.5423313,267.2040463,165.8504727,178.308855,154.6395171,241.0020551,195.2819557,113.796814,188.5477909
728.6666667,247.8826982,265.1032921,165.1944572,177.8206656,154.000558,240.8529417,194.8426377,113.0002148,187.5985724
728.7,245.9990276,262.4925566,164.0157025,176.7393939,152.9359473,239.6471587,193.6655579,113.014129,186.4711394
728.7333333,243.9553601,259.4572871,162.3006771,175.0720686,151.4375945,237.2277125,191.6563913,113.813377,185.1492623
728.7666667,241.9244733,256.3314782,160.2933489,173.0817676,149.7675068,234.0594876,189.1764989,115.1032609,183.7720664
728.8,240.0894363,253.4726481,158.2620566,171.0558022,148.2132549,230.6662254,186.6303701,116.5635747,182.4933806
728.8333333,238.6333181,251.2383149,156.475139,169.2814839,147.0624096,227.5716672,184.422494,117.8741124,181.4670339
728.8666667,237.7391877,249.9859968,155.2009348,168.0461241,146.6025413,225.2995545,182.9573598,118.7146679,180.8468551
