Wavelength,Spectra
231.29,6.10E+09
231.33,7.57E+09
231.37,9.36E+09
231.41,1.14E+10
231.46,1.42E+10
231.5,1.63E+10
231.54,1.79E+10
231.58,1.88E+10
231.63,1.87E+10
231.67,1.77E+10
231.71,1.61E+10
231.75,1.42E+10
231.8,1.20E+10
231.84,1.05E+10
231.88,9.44E+09
231.92,8.78E+09
231.97,8.30E+09
232.01,7.99E+09
232.05,7.61E+09
232.09,7.05E+09
232.14,6.12E+09
232.18,5.26E+09
232.22,4.38E+09
232.26,3.58E+09
232.31,2.82E+09
232.35,2.45E+09
232.39,2.29E+09
232.43,2.30E+09
232.48,2.47E+09
232.52,2.64E+09
232.56,2.77E+09
232.6,2.80E+09
232.65,2.67E+09
232.69,2.47E+09
232.73,2.20E+09
232.77,1.91E+09
232.82,1.60E+09
232.86,1.41E+09
232.9,1.27E+09
232.94,1.18E+09
232.99,1.10E+09
233.03,1.05E+09
233.07,1.01E+09
233.11,9.99E+08
233.16,1.05E+09
233.2,1.16E+09
233.24,1.35E+09
233.28,1.61E+09
233.33,1.98E+09
233.37,2.26E+09
233.41,2.47E+09
233.45,2.56E+09
233.5,2.48E+09
233.54,2.27E+09
233.58,1.95E+09
233.62,1.59E+09
233.67,1.13E+09
233.71,8.08E+08
233.75,5.44E+08
233.79,3.45E+08
233.84,1.80E+08
233.88,1.00E+08
233.92,5.32E+07
233.96,2.80E+07
234.01,1.57E+07
234.05,1.67E+07
234.09,2.68E+07
234.13,4.83E+07
234.18,9.85E+07
234.22,1.65E+08
234.26,2.60E+08
234.3,3.89E+08
234.35,5.94E+08
234.39,7.83E+08
234.43,9.76E+08
234.47,1.15E+09
234.52,1.32E+09
234.56,1.39E+09
234.6,1.39E+09
234.64,1.33E+09
234.69,1.18E+09
234.73,1.02E+09
