Wavelength,Spectra,,
407.56,1.86E+01,,
407.6,2.74E+01,,
407.64,3.96E+01,,
407.68,5.62E+01,,
407.73,8.48E+01,,
407.77,1.15E+02,,
407.81,1.54E+02,,
407.85,2.01E+02,,
407.9,2.74E+02,,
407.94,3.43E+02,,
407.98,4.21E+02,,
408.02,5.08E+02,,
408.07,6.25E+02,,
408.11,7.22E+02,,
408.15,8.17E+02,,
408.19,9.08E+02,,
408.24,1.01E+03,,
408.28,1.07E+03,,
408.32,1.12E+03,,
408.36,1.15E+03,,
408.41,1.15E+03,,
408.45,1.13E+03,,
408.49,1.09E+03,,
408.53,1.03E+03,,
408.58,9.30E+02,,
408.62,8.41E+02,,
408.66,7.46E+02,,
408.7,6.49E+02,,
408.75,5.31E+02,,
408.79,4.42E+02,,
408.83,3.62E+02,,
408.87,2.90E+02,,
408.92,2.14E+02,,
408.96,1.65E+02,,
409,1.24E+02,,
409.04,9.17E+01,,
409.09,6.13E+01,,
409.13,4.35E+01,,
409.17,3.04E+01,,
409.21,2.10E+01,,
409.26,1.34E+01,,
409.3,9.81E+00,,
409.34,8.13E+00,,
409.38,8.18E+00,,
409.43,1.08E+01,,
409.47,1.55E+01,,
409.51,2.32E+01,,
409.55,3.50E+01,,
409.6,5.78E+01,,
409.64,8.47E+01,,
409.68,1.22E+02,,
409.72,1.73E+02,,
409.77,2.59E+02,,
409.81,3.51E+02,,
409.85,4.67E+02,,
409.89,6.09E+02,,
409.94,8.27E+02,,
409.98,1.03E+03,,
410.02,1.27E+03,,
410.06,1.53E+03,,
410.11,1.87E+03,,
410.15,2.16E+03,,
410.19,2.44E+03,,
410.23,2.71E+03,,
410.28,3.01E+03,,
410.32,3.20E+03,,
410.36,3.34E+03,,
410.4,3.42E+03,,
410.45,3.43E+03,,
410.49,3.37E+03,,
