Wavelength,Spectra,,,
388.51,8.39E-07,,,
388.55,1.41E-06,,,
388.59,2.31E-06,,,
388.64,4.16E-06,,,
388.68,6.52E-06,,,
388.72,9.99E-06,,,
388.76,1.50E-05,,,
388.81,2.42E-05,,,
388.85,3.46E-05,,,
388.89,4.85E-05,,,
388.93,6.66E-05,,,
388.98,9.60E-05,,,
389.02,1.26E-04,,,
389.06,1.61E-04,,,
389.1,2.02E-04,,,
389.15,2.60E-04,,,
389.19,3.11E-04,,,
389.23,3.65E-04,,,
389.27,4.18E-04,,,
389.32,4.82E-04,,,
389.36,5.27E-04,,,
389.4,5.65E-04,,,
389.44,5.92E-04,,,
389.49,6.11E-04,,,
389.53,6.11E-04,,,
389.57,5.99E-04,,,
389.61,5.76E-04,,,
389.66,5.34E-04,,,
389.7,4.93E-04,,,
389.74,4.47E-04,,,
389.78,4.01E-04,,,
389.83,3.48E-04,,,
389.87,3.11E-04,,,
389.91,2.82E-04,,,
389.95,2.63E-04,,,
390,2.54E-04,,,
390.04,2.59E-04,,,
390.08,2.75E-04,,,
390.12,3.01E-04,,,
390.17,3.44E-04,,,
390.21,3.84E-04,,,
390.25,4.27E-04,,,
390.29,4.70E-04,,,
390.34,5.17E-04,,,
390.38,5.48E-04,,,
390.42,5.70E-04,,,
390.46,5.81E-04,,,
390.51,5.78E-04,,,
390.55,5.63E-04,,,
390.59,5.37E-04,,,
390.63,5.01E-04,,,
390.68,4.47E-04,,,
390.72,3.98E-04,,,
390.76,3.47E-04,,,
390.81,2.84E-04,,,
390.85,2.37E-04,,,
390.89,1.93E-04,,,
390.93,1.54E-04,,,
390.98,1.13E-04,,,
391.02,8.58E-05,,,
391.06,6.40E-05,,,
391.1,4.67E-05,,,
391.15,3.06E-05,,,
391.19,2.14E-05,,,
391.23,1.46E-05,,,
391.27,9.87E-06,,,
391.32,6.01E-06,,,
391.36,4.15E-06,,,
391.4,3.11E-06,,,
391.44,2.71E-06,,,
391.49,2.96E-06,,,
391.53,3.75E-06,,,
391.57,5.08E-06,,,
391.61,7.02E-06,,,
391.66,1.05E-05,,,
391.7,1.42E-05,,,
391.74,1.88E-05,,,
391.78,2.45E-05,,,
391.83,3.32E-05,,,
391.87,4.13E-05,,,
391.91,5.03E-05,,,
391.95,6.00E-05,,,
392,7.27E-05,,,
392.04,8.28E-05,,,
392.08,9.24E-05,,,
392.12,1.01E-04,,,
392.17,1.10E-04,,,
392.21,1.14E-04,,,
392.25,1.17E-04,,,
392.29,1.17E-04,,,
392.34,1.13E-04,,,
392.38,1.08E-04,,,
392.42,1.02E-04,,,
392.46,9.35E-05,,,
392.51,8.24E-05,,,
392.55,7.33E-05,,,
392.59,6.47E-05,,,
392.63,5.71E-05,,,
392.68,4.97E-05,,,
392.72,4.60E-05,,,
392.76,4.45E-05,,,
392.8,4.55E-05,,,
392.85,5.03E-05,,,
392.89,5.70E-05,,,
392.93,6.61E-05,,,
392.97,7.73E-05,,,
393.02,9.36E-05,,,
393.06,1.08E-04,,,
393.1,1.22E-04,,,
393.14,1.36E-04,,,
393.19,1.52E-04,,,
393.23,1.63E-04,,,
393.27,1.70E-04,,,
393.31,1.75E-04,,,
393.36,1.75E-04,,,
393.4,1.72E-04,,,
393.44,1.65E-04,,,
393.48,1.55E-04,,,
393.53,1.39E-04,,,
393.57,1.25E-04,,,
393.61,1.10E-04,,,
393.65,9.43E-05,,,
393.7,7.60E-05,,,
393.74,6.24E-05,,,
393.78,5.02E-05,,,
393.82,3.96E-05,,,
393.87,2.86E-05,,,
393.91,2.15E-05,,,
393.95,1.59E-05,,,
393.99,1.15E-05,,,
394.04,7.60E-06,,,
394.08,5.45E-06,,,
394.12,4.04E-06,,,
394.16,3.28E-06,,,
394.21,3.19E-06,,,
394.25,3.83E-06,,,
394.29,5.23E-06,,,
394.33,7.56E-06,,,
394.38,1.22E-05,,,
394.42,1.78E-05,,,
394.46,2.55E-05,,,
394.5,3.60E-05,,,
394.55,5.37E-05,,,
394.59,7.23E-05,,,
394.63,9.54E-05,,,
394.67,1.24E-04,,,
394.72,1.66E-04,,,
394.76,2.05E-04,,,
394.8,2.49E-04,,,
394.84,2.96E-04,,,
394.89,3.59E-04,,,
394.93,4.10E-04,,,
394.97,4.61E-04,,,
395.01,5.10E-04,,,
395.06,5.68E-04,,,
395.1,6.10E-04,,,
395.14,6.50E-04,,,
395.18,6.88E-04,,,
395.23,7.34E-04,,,
395.27,7.74E-04,,,
395.31,8.17E-04,,,
395.35,8.66E-04,,,
395.4,9.35E-04,,,
395.44,9.98E-04,,,
395.48,1.07E-03,,,
395.52,1.13E-03,,,
395.57,1.22E-03,,,
395.61,1.28E-03,,,
395.65,1.33E-03,,,
395.69,1.36E-03,,,
395.74,1.37E-03,,,
395.78,1.35E-03,,,
395.82,1.32E-03,,,
395.86,1.26E-03,,,
395.91,1.15E-03,,,
395.95,1.05E-03,,,
395.99,9.44E-04,,,
396.03,8.30E-04,,,
396.08,6.86E-04,,,
396.12,5.76E-04,,,
396.16,4.74E-04,,,
396.2,3.83E-04,,,
396.25,2.84E-04,,,
396.29,2.19E-04,,,
396.33,1.65E-04,,,
396.37,1.22E-04,,,
396.42,8.15E-05,,,
396.46,5.76E-05,,,
396.5,3.99E-05,,,
396.54,2.71E-05,,,
396.59,1.62E-05,,,
396.63,1.05E-05,,,
396.67,6.65E-06,,,
396.71,4.14E-06,,,
396.76,2.22E-06,,,
396.8,1.32E-06,,,
396.84,7.67E-07,,,
396.88,4.38E-07,,,
396.93,2.11E-07,,,
396.97,1.15E-07,,,
397.01,6.12E-08,,,
397.05,3.20E-08,,,
397.1,1.38E-08,,,
397.14,6.90E-09,,,
397.18,3.37E-09,,,
397.22,1.62E-09,,,
397.27,6.27E-10,,,
397.31,2.87E-10,,,
397.35,1.29E-10,,,
397.4,4.59E-11,,,
397.44,1.97E-11,,,
397.48,8.25E-12,,,
397.52,3.39E-12,,,
397.57,1.09E-12,,,
397.61,4.26E-13,,,
397.65,1.65E-13,,,
397.69,6.53E-14,,,
397.74,3.01E-14,,,
397.78,3.95E-14,,,
397.82,8.88E-14,,,
397.86,2.23E-13,,,
397.91,6.99E-13,,,
397.95,1.71E-12,,,
397.99,4.12E-12,,,
398.03,9.69E-12,,,
398.08,2.75E-11,,,
398.12,6.18E-11,,,
398.16,1.36E-10,,,
398.2,2.95E-10,,,
398.25,7.51E-10,,,
398.29,1.55E-09,,,
398.33,3.15E-09,,,
398.37,6.25E-09,,,
398.42,1.43E-08,,,
398.46,2.72E-08,,,
398.5,5.06E-08,,,
398.54,9.22E-08,,,
398.59,1.90E-07,,,
398.63,3.31E-07,,,
398.67,5.66E-07,,,
398.71,9.48E-07,,,
398.76,1.76E-06,,,
398.8,2.81E-06,,,
398.84,4.41E-06,,,
398.88,6.79E-06,,,
398.93,1.13E-05,,,
398.97,1.66E-05,,,
399.01,2.40E-05,,,
399.05,3.38E-05,,,
399.1,5.07E-05,,,
399.14,6.84E-05,,,
399.18,9.06E-05,,,
399.22,1.18E-04,,,
399.27,1.58E-04,,,
399.31,1.96E-04,,,
399.35,2.38E-04,,,
