Wavelength,Spectra,,,
219.42,1.01E+07,,,
219.47,9.29E+06,,,
219.51,8.39E+06,,,
219.55,7.30E+06,,,
219.59,6.11E+06,,,
219.64,4.60E+06,,,
219.68,3.48E+06,,,
219.72,2.50E+06,,,
219.76,1.72E+06,,,
219.81,1.04E+06,,,
219.85,7.53E+05,,,
219.89,7.72E+05,,,
219.93,1.28E+06,,,
219.98,3.24E+06,,,
220.02,6.89E+06,,,
220.06,1.39E+07,,,
220.1,2.64E+07,,,
220.15,5.36E+07,,,
220.19,8.78E+07,,,
220.23,1.35E+08,,,
220.27,1.93E+08,,,
220.32,2.77E+08,,,
220.36,3.43E+08,,,
220.4,3.97E+08,,,
220.44,4.32E+08,,,
220.49,4.38E+08,,,
220.53,4.14E+08,,,
220.57,3.72E+08,,,
220.61,3.24E+08,,,
