Wavelength,Spectra
919.91,1.82E+00
919.96,2.58E+00
920,3.39E+00
920.04,4.45E+00
920.08,5.80E+00
920.13,8.06E+00
920.17,1.04E+01
920.21,1.35E+01
920.25,1.73E+01
920.3,2.35E+01
920.34,3.00E+01
920.38,3.81E+01
920.42,4.82E+01
920.47,6.42E+01
920.51,8.06E+01
920.55,1.01E+02
920.59,1.25E+02
920.64,1.64E+02
920.68,2.02E+02
920.72,2.49E+02
920.76,3.04E+02
920.81,3.90E+02
920.85,4.74E+02
920.89,5.74E+02
920.93,6.92E+02
920.98,8.69E+02
921.02,1.04E+03
921.06,1.24E+03
921.1,1.47E+03
921.15,1.81E+03
921.19,2.13E+03
921.23,2.49E+03
921.27,2.91E+03
921.32,3.51E+03
921.36,4.07E+03
921.4,4.69E+03
921.44,5.39E+03
921.49,6.38E+03
921.53,7.27E+03
921.57,8.25E+03
921.61,9.33E+03
921.66,1.08E+04
921.7,1.21E+04
921.74,1.36E+04
921.78,1.51E+04
921.83,1.72E+04
921.87,1.90E+04
921.91,2.08E+04
921.95,2.28E+04
922,2.54E+04
922.04,2.76E+04
922.08,2.99E+04
922.12,3.22E+04
922.17,3.52E+04
922.21,3.77E+04
922.25,4.01E+04
922.29,4.26E+04
922.34,4.56E+04
922.38,4.79E+04
922.42,5.03E+04
922.46,5.25E+04
922.51,5.51E+04
922.55,5.70E+04
922.59,5.88E+04
922.63,6.05E+04
922.68,6.22E+04
922.72,6.34E+04
922.76,6.44E+04
922.81,6.52E+04
922.85,6.57E+04
922.89,6.59E+04
922.93,6.58E+04
922.98,6.54E+04
923.02,6.48E+04
923.06,6.39E+04
923.1,6.28E+04
923.15,6.12E+04
923.19,5.97E+04
923.23,5.80E+04
923.27,5.61E+04
923.32,5.35E+04
923.36,5.14E+04
923.4,4.91E+04
923.44,4.68E+04
923.49,4.38E+04
923.53,4.13E+04
923.57,3.89E+04
923.61,3.64E+04
923.66,3.34E+04
923.7,3.11E+04
923.74,2.88E+04
923.78,2.65E+04
923.83,2.39E+04
923.87,2.18E+04
923.91,1.99E+04
923.95,1.81E+04
924,1.59E+04
924.04,1.43E+04
924.08,1.28E+04
924.12,1.15E+04
924.17,9.91E+03
924.21,8.78E+03
924.25,7.75E+03
924.29,6.82E+03
924.34,5.77E+03
924.38,5.03E+03
924.42,4.37E+03
924.46,3.78E+03
924.51,3.14E+03
924.55,2.69E+03
924.59,2.30E+03
924.63,1.96E+03
924.68,1.60E+03
924.72,1.35E+03
924.76,1.13E+03
924.8,9.50E+02
924.85,7.58E+02
924.89,6.30E+02
924.93,5.22E+02
924.97,4.30E+02
925.02,3.37E+02
925.06,2.75E+02
925.1,2.24E+02
925.14,1.82E+02
925.19,1.40E+02
925.23,1.12E+02
925.27,9.01E+01
925.31,7.20E+01
925.36,5.41E+01
925.4,4.28E+01
925.44,3.38E+01
925.48,2.66E+01
925.53,1.96E+01
925.57,1.53E+01
925.61,1.19E+01
925.65,9.17E+00
925.7,6.62E+00
925.74,5.08E+00
925.78,3.89E+00
925.82,2.96E+00
925.87,2.09E+00
925.91,1.58E+00
925.95,1.19E+00
925.99,8.92E-01
926.04,6.19E-01
926.08,4.60E-01
926.12,3.40E-01
926.16,2.51E-01
926.21,1.71E-01
926.25,1.25E-01
926.29,9.10E-02
926.33,6.60E-02
926.38,4.40E-02
926.42,3.17E-02
926.46,2.27E-02
926.5,1.62E-02
926.55,1.06E-02
926.59,7.52E-03
926.63,5.30E-03
926.67,3.73E-03
926.72,2.39E-03
926.76,1.67E-03
926.8,1.16E-03
926.84,8.00E-04
926.89,5.03E-04
926.93,3.45E-04
926.97,2.36E-04
927.01,1.61E-04
927.06,9.88E-05
927.1,6.67E-05
927.14,4.49E-05
927.18,3.01E-05
927.23,1.82E-05
927.27,1.21E-05
927.31,7.99E-06
927.35,5.27E-06
927.4,3.11E-06
927.44,2.04E-06
927.48,1.33E-06
927.52,8.62E-07
927.57,5.00E-07
927.61,3.22E-07
927.65,2.06E-07
927.69,1.32E-07
927.74,7.49E-08
927.78,4.74E-08
927.82,2.99E-08
927.86,1.88E-08
927.91,1.05E-08
927.95,6.53E-09
927.99,4.06E-09
928.03,2.51E-09
928.08,1.37E-09
928.12,8.41E-10
928.16,5.14E-10
928.2,3.13E-10
928.25,1.68E-10
928.29,1.01E-10
928.33,6.09E-11
928.37,3.65E-11
928.42,1.92E-11
928.46,1.14E-11
948.87,2.12E-11
948.91,3.50E-11
948.95,5.76E-11
948.99,9.44E-11
949.04,1.74E-10
949.08,2.83E-10
949.12,4.59E-10
949.16,7.42E-10
949.21,1.34E-09
949.25,2.15E-09
949.29,3.44E-09
949.33,5.47E-09
949.38,9.73E-09
949.42,1.54E-08
949.46,2.42E-08
949.5,3.79E-08
949.55,6.61E-08
949.59,1.03E-07
949.63,1.59E-07
949.67,2.46E-07
949.72,4.21E-07
949.76,6.46E-07
949.8,9.86E-07
949.85,1.66E-06
949.89,2.52E-06
949.93,3.81E-06
949.97,5.72E-06
950.02,9.49E-06
950.06,1.42E-05
950.1,2.11E-05
950.14,3.12E-05
950.19,5.08E-05
950.23,7.46E-05
950.27,1.09E-04
950.31,1.60E-04
950.36,2.55E-04
950.4,3.69E-04
950.44,5.33E-04
950.48,7.67E-04
950.53,1.20E-03
950.57,1.71E-03
950.61,2.44E-03
950.65,3.45E-03
950.7,5.31E-03
950.74,7.47E-03
950.78,1.05E-02
950.82,1.46E-02
950.87,2.21E-02
950.91,3.06E-02
950.95,4.22E-02
950.99,5.80E-02
951.04,8.60E-02
951.08,1.17E-01
951.12,1.60E-01
951.16,2.16E-01
951.21,3.14E-01
951.25,4.23E-01
951.29,5.66E-01
951.33,7.55E-01
951.38,1.08E+00
951.42,1.43E+00
951.46,1.89E+00
951.5,2.48E+00
951.55,3.47E+00
951.59,4.53E+00
951.63,5.89E+00
951.67,7.64E+00
951.72,1.05E+01
951.76,1.35E+01
951.8,1.73E+01
951.84,2.21E+01
951.89,2.98E+01
951.93,3.77E+01
951.97,4.76E+01
952.01,5.99E+01
952.06,7.94E+01
952.1,9.90E+01
952.14,1.23E+02
952.18,1.53E+02
952.23,1.98E+02
952.27,2.44E+02
952.31,2.99E+02
952.35,3.64E+02
952.4,4.65E+02
952.44,5.63E+02
952.48,6.80E+02
952.52,8.17E+02
952.57,1.02E+03
952.61,1.22E+03
952.65,1.45E+03
952.69,1.72E+03
952.74,2.12E+03
952.78,2.49E+03
952.82,2.91E+03
952.86,3.40E+03
952.91,4.10E+03
952.95,4.75E+03
952.99,5.48E+03
953.03,6.30E+03
953.08,7.47E+03
953.12,8.52E+03
953.16,9.68E+03
953.2,1.10E+04
953.25,1.28E+04
953.29,1.43E+04
953.33,1.61E+04
953.37,1.79E+04
953.42,2.05E+04
953.46,2.26E+04
953.5,2.50E+04
