Wavelength,Spectra,,,
218.45,9.87E+01,,,
218.49,8.93E+01,,,
218.53,7.55E+01,,,
218.57,5.97E+01,,,
218.62,4.05E+01,,,
218.66,2.76E+01,,,
218.7,1.75E+01,,,
218.74,1.04E+01,,,
218.79,4.95E+00,,,
218.83,2.53E+00,,,
218.87,1.21E+00,,,
218.91,5.41E-01,,,
218.96,1.80E-01,,,
219,6.92E-02,,,
219.04,2.49E-02,,,
219.08,8.36E-03,,,
219.13,1.95E-03,,,
219.17,5.63E-04,,,
219.21,1.52E-04,,,
219.25,3.85E-05,,,
219.3,6.28E-06,,,
219.34,1.37E-06,,,
219.38,2.78E-07,,,
219.42,5.28E-08,,,
219.47,6.03E-09,,,
219.51,9.85E-10,,,
219.55,1.51E-10,,,
219.59,2.15E-11,,,
219.64,1.72E-12,,,
219.68,2.12E-13,,,
219.72,2.43E-14,,,
220.02,2.21E-15,,,
220.06,1.94E-14,,,
220.1,1.59E-13,,,
220.15,2.02E-12,,,
220.19,1.44E-11,,,
220.23,9.53E-11,,,
220.27,5.94E-10,,,
220.32,5.32E-09,,,
220.36,2.86E-08,,,
220.4,1.44E-07,,,
220.44,6.79E-07,,,
220.49,4.31E-06,,,
220.53,1.75E-05,,,
220.57,6.69E-05,,,
220.61,2.39E-04,,,
220.66,1.07E-03,,,
220.7,3.30E-03,,,
220.74,9.54E-03,,,
220.78,2.58E-02,,,
220.83,8.18E-02,,,
220.87,1.91E-01,,,
220.91,4.19E-01,,,
220.95,8.59E-01,,,
221,1.92E+00,,,
221.04,3.41E+00,,,
221.08,5.65E+00,,,
221.12,8.78E+00,,,
221.17,1.39E+01,,,
221.21,1.86E+01,,,
221.25,2.34E+01,,,
221.29,2.76E+01,,,
221.34,3.09E+01,,,
221.38,3.14E+01,,,
221.42,2.99E+01,,,
221.46,2.66E+01,,,
221.51,2.11E+01,,,
221.55,1.62E+01,,,
221.59,1.17E+01,,,
221.63,7.91E+00,,,
221.68,4.43E+00,,,
221.72,2.62E+00,,,
221.76,1.64E+00,,,
221.8,1.94E+00,,,
221.85,9.29E+00,,,
221.89,4.17E+01,,,
221.93,1.80E+02,,,
221.97,7.33E+02,,,
222.02,3.86E+03,,,
222.06,1.36E+04,,,
222.1,4.47E+04,,,
222.14,1.38E+05,,,
222.19,5.18E+05,,,
222.23,1.39E+06,,,
222.27,3.48E+06,,,
222.32,1.01E+07,,,
222.36,2.19E+07,,,
222.4,4.48E+07,,,
222.44,8.62E+07,,,
222.49,1.80E+08,,,
222.53,3.03E+08,,,
222.57,4.84E+08,,,
222.61,7.34E+08,,,
222.66,1.16E+09,,,
222.7,1.60E+09,,,
222.74,2.13E+09,,,
222.78,2.75E+09,,,
222.83,3.64E+09,,,
222.87,4.42E+09,,,
222.91,5.20E+09,,,
222.95,5.89E+09,,,
223,6.50E+09,,,
223.04,6.65E+09,,,
223.08,6.47E+09,,,
223.12,5.95E+09,,,
223.17,4.93E+09,,,
223.21,3.97E+09,,,
223.25,3.00E+09,,,
223.29,2.13E+09,,,
223.34,1.27E+09,,,
223.38,7.85E+08,,,
223.42,4.54E+08,,,
223.46,2.46E+08,,,
223.51,1.05E+08,,,
223.55,4.92E+07,,,
223.59,2.17E+07,,,
223.63,8.94E+06,,,
223.68,2.70E+06,,,
223.72,9.66E+05,,,
223.76,3.24E+05,,,
223.8,1.02E+05,,,
223.85,2.19E+04,,,
223.89,5.95E+03,,,
223.93,1.52E+03,,,
223.97,3.62E+02,,,
224.02,5.53E+01,,,
224.06,1.15E+01,,,
224.1,2.22E+00,,,
224.14,4.04E-01,,,
224.19,4.38E-02,,,
224.23,6.90E-03,,,
224.27,1.02E-03,,,
224.31,1.41E-04,,,
224.36,1.09E-05,,,
224.4,1.30E-06,,,
226.27,2.85E-08,,,
226.31,2.37E-07,,,
226.35,1.84E-06,,,
226.4,2.20E-05,,,
226.44,1.49E-04,,,
226.48,9.50E-04,,,
226.52,5.70E-03,,,
226.57,4.90E-02,,,
226.61,2.55E-01,,,
226.65,1.25E+00,,,
226.69,5.77E+00,,,
226.74,3.57E+01,,,
226.78,1.43E+02,,,
226.82,5.41E+02,,,
226.86,1.92E+03,,,
226.91,8.55E+03,,,
226.95,2.64E+04,,,
226.99,7.66E+04,,,
227.03,2.09E+05,,,
227.08,6.71E+05,,,
227.12,1.59E+06,,,
227.16,3.56E+06,,,
227.2,7.46E+06,,,
227.25,1.73E+07,,,
227.29,3.15E+07,,,
227.33,5.41E+07,,,
227.37,8.73E+07,,,
227.42,1.46E+08,,,
227.46,2.04E+08,,,
227.5,2.70E+08,,,
227.54,3.35E+08,,,
227.59,4.02E+08,,,
227.63,4.35E+08,,,
227.67,4.42E+08,,,
227.71,4.22E+08,,,
227.76,3.65E+08,,,
227.8,3.03E+08,,,
227.84,2.37E+08,,,
227.88,1.74E+08,,,
227.93,1.08E+08,,,
227.97,6.93E+07,,,
228.01,4.16E+07,,,
228.05,2.35E+07,,,
228.1,1.06E+07,,,
228.14,5.19E+06,,,
228.18,2.40E+06,,,
228.22,1.04E+06,,,
228.27,3.37E+05,,,
228.31,1.28E+05,,,
228.35,4.53E+04,,,
228.39,1.51E+04,,,
228.44,3.53E+03,,,
228.48,1.03E+03,,,
228.52,2.81E+02,,,
228.56,7.22E+01,,,
228.61,1.21E+01,,,
