Wavelength,Spectra
407.64,1.07E+05
407.68,6.11E+04
407.73,2.96E+04
407.77,1.63E+04
407.81,8.75E+03
407.85,4.62E+03
407.9,2.02E+03
407.94,1.02E+03
407.98,5.06E+02
408.02,2.46E+02
408.07,9.72E+01
408.11,4.53E+01
408.15,2.07E+01
408.19,9.25E+00
408.24,3.30E+00
408.28,1.41E+00
408.32,5.94E-01
408.36,2.45E-01
408.41,7.87E-02
408.45,3.11E-02
408.49,1.20E-02
408.53,4.57E-03
408.58,1.33E-03
408.62,4.82E-04
408.66,1.72E-04
408.7,6.01E-05
408.75,1.57E-05
408.79,5.27E-06
408.83,1.73E-06
408.87,5.57E-07
408.92,1.32E-07
408.96,4.06E-08
476.39,5.63E-08
476.43,1.52E-07
476.47,4.07E-07
476.52,1.36E-06
476.56,3.52E-06
476.6,8.99E-06
476.64,2.26E-05
476.69,7.03E-05
476.73,1.72E-04
476.77,4.13E-04
476.81,9.78E-04
476.86,2.82E-03
476.9,6.49E-03
476.94,1.47E-02
476.98,3.29E-02
477.03,8.82E-02
477.07,1.91E-01
477.11,4.08E-01
477.15,8.60E-01
477.2,2.14E+00
477.24,4.37E+00
477.28,8.81E+00
477.32,1.75E+01
477.37,4.04E+01
477.41,7.78E+01
477.45,1.48E+02
477.49,2.77E+02
477.54,5.94E+02
477.58,1.08E+03
477.62,1.93E+03
477.66,3.40E+03
477.71,6.78E+03
477.75,1.16E+04
477.79,1.95E+04
477.83,3.25E+04
477.88,6.01E+04
477.92,9.69E+04
477.96,1.54E+05
478,2.41E+05
478.05,4.15E+05
478.09,6.30E+05
478.13,9.44E+05
478.17,1.40E+06
478.22,2.23E+06
478.26,3.19E+06
478.3,4.50E+06
478.35,6.79E+06
478.39,9.29E+06
478.43,1.25E+07
478.47,1.67E+07
478.52,2.34E+07
478.56,3.01E+07
478.6,3.83E+07
478.64,4.81E+07
478.69,6.25E+07
478.73,7.60E+07
478.77,9.11E+07
478.81,1.08E+08
478.86,1.30E+08
478.9,1.49E+08
478.94,1.68E+08
478.98,1.88E+08
479.03,2.11E+08
479.07,2.27E+08
479.11,2.42E+08
479.15,2.54E+08
479.2,2.65E+08
479.24,2.69E+08
479.28,2.70E+08
479.32,2.68E+08
479.37,2.59E+08
479.41,2.48E+08
479.45,2.35E+08
479.49,2.19E+08
479.54,1.97E+08
479.58,1.78E+08
479.62,1.59E+08
479.66,1.40E+08
479.71,1.16E+08
479.75,9.92E+07
479.79,8.34E+07
479.83,6.91E+07
479.88,5.36E+07
479.92,4.30E+07
479.96,3.41E+07
480,2.67E+07
480.05,1.93E+07
480.09,1.47E+07
480.13,1.11E+07
480.17,8.38E+06
480.22,5.97E+06
480.26,4.69E+06
480.3,3.88E+06
480.34,3.48E+06
480.39,3.45E+06
480.43,3.77E+06
480.47,4.35E+06
480.51,5.19E+06
480.56,6.58E+06
480.6,7.96E+06
480.64,9.55E+06
480.68,1.14E+07
480.73,1.38E+07
480.77,1.60E+07
480.81,1.82E+07
480.85,2.05E+07
480.9,2.33E+07
480.94,2.54E+07
480.98,2.73E+07
481.02,2.89E+07
481.07,3.05E+07
481.11,3.14E+07
481.15,3.18E+07
481.19,3.18E+07
481.24,3.12E+07
481.28,3.03E+07
481.32,2.89E+07
481.36,2.73E+07
481.41,2.49E+07
481.45,2.27E+07
481.49,2.05E+07
481.53,1.82E+07
481.58,1.54E+07
481.62,1.33E+07
481.66,1.13E+07
481.7,9.48E+06
481.75,7.46E+06
481.79,6.06E+06
481.83,4.86E+06
481.87,3.84E+06
481.92,2.81E+06
481.96,2.15E+06
482,1.63E+06
482.04,1.21E+06
482.09,8.24E+05
482.13,5.95E+05
482.17,4.24E+05
482.21,2.98E+05
482.26,1.88E+05
482.3,1.28E+05
482.34,8.63E+04
482.38,5.72E+04
482.43,3.35E+04
482.47,2.16E+04
482.51,1.37E+04
482.55,8.54E+03
482.6,4.65E+03
482.64,2.82E+03
482.68,1.69E+03
482.72,9.93E+02
482.77,5.03E+02
482.81,2.87E+02
482.85,1.62E+02
482.89,9.00E+01
482.94,4.23E+01
482.98,2.28E+01
483.02,1.21E+01
483.06,6.35E+00
483.11,2.78E+00
483.15,1.41E+00
483.19,7.07E-01
483.23,3.49E-01
483.28,1.42E-01
483.32,6.80E-02
483.36,3.21E-02
483.4,1.50E-02
483.45,5.65E-03
483.49,2.55E-03
483.53,1.14E-03
483.57,5.00E-04
483.62,1.75E-04
483.66,7.47E-05
483.7,3.14E-05
483.74,1.30E-05
483.79,4.24E-06
483.83,1.70E-06
483.87,6.74E-07
483.91,2.63E-07
483.96,7.98E-08
484,3.02E-08
484.04,1.13E-08
484.08,4.16E-09
580.21,6.74E-09
580.26,1.89E-08
580.3,4.25E-08
580.34,9.49E-08
580.38,2.10E-07
580.43,5.58E-07
580.47,1.21E-06
580.51,2.59E-06
580.55,5.51E-06
580.6,1.39E-05
580.64,2.90E-05
580.68,5.98E-05
580.72,1.22E-04
580.77,2.94E-04
580.81,5.87E-04
580.85,1.16E-03
580.89,2.28E-03
580.94,5.23E-03
